Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2009-12-04,-0.5552869817,-2.0629575135,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286659991,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9058673232,-0.9310207024,-0.7937415537,-0.8525789103,-0.8537074807,-0.6389472639,-0.7132640549,-0.496879378
2009-12-05,-0.5552869817,-2.0623842666,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286671528,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9058507387,-0.9309892219,-0.7937408253,-0.8525475575,-0.8536603607,-0.6388815249,-0.7132640549,-0.496879378
2009-12-06,-0.5552869817,-2.0612267489,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285894694,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0271494804,-0.8568317294,-0.9055356321,-0.9304015864,-0.7937393123,-0.8519623058,-0.8527807859,-0.6372643456,-0.7095815151,-0.496879378
2009-12-07,-0.5552869817,-2.060190495,-0.5149835229,-0.4137673068,-0.7728247938,-0.928665955,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9056185549,-0.9305484953,-0.7937379955,-0.8521086188,-0.8530006796,-0.637961179,-0.7132640549,-0.496879378
2009-12-08,-0.5552869817,-2.0588786416,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285760467,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0296966084,-0.8568317294,-0.905474822,-0.930265171,-0.7937363004,-0.8518264438,-0.8525765989,-0.6367559641,-0.7077180612,-0.496879378
2009-12-09,-0.5552869817,-2.0578423876,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285428675,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0330754876,-0.8568317294,-0.905563273,-0.9304435604,-0.7937348435,-0.8520041095,-0.8528436127,-0.636959755,-0.7054848743,-0.496879378
2009-12-10,-0.5552869817,-2.0567069179,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286434666,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.4407642674,-0.8568317294,-0.9055411602,-0.9304225734,-0.7937333586,-0.8519832077,-0.8528121993,-0.6377332838,-0.713186411,-0.496879378
2009-12-11,-0.5552869817,-2.0553289206,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286666296,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9054471811,-0.930223197,-0.7937316075,-0.8517846401,-0.8525137721,-0.637281876,-0.7132640549,-0.496879378
2009-12-12,-0.5552869817,-2.0542154988,-0.5149835229,-0.4137673068,-0.7728247938,-0.928431773,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0355376298,-0.8568317294,-0.9055743294,-0.9304540538,-0.7937301645,-0.8520145604,-0.8528593194,-0.6355288362,-0.6940379432,-0.496879378
2009-12-13,-0.5552869817,-2.0530690051,-0.5149835229,-0.4137673068,-0.7728247938,-0.928665811,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.905563273,-0.9304435604,-0.7937287076,-0.8520041095,-0.8528436127,-0.637742049,-0.7132640549,-0.496879378
2009-12-14,-0.5552869817,-2.0518784154,-0.5149835229,-0.4137673068,-0.7728247938,-0.9275888939,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0371072855,-0.8568317294,-0.9055079911,-0.9303491189,-0.7937271246,-0.8519100512,-0.8527022524,-0.62339092,-0.5931119486,-0.496879378
2009-12-15,-0.5552869817,-2.050599634,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286404396,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0353561576,-0.8568317294,-0.9054914066,-0.930307145,-0.7937254856,-0.8518682475,-0.8526394257,-0.6350905763,-0.6931136109,-0.496879378
2009-12-16,-0.5552869817,-2.0492877806,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286082438,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0237978792,-0.8568317294,-0.9054637656,-0.930265171,-0.7937237905,-0.8518264438,-0.8525765989,-0.6370368887,-0.7101176278,-0.496879378
2009-12-17,-0.5552869817,-2.0475129201,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286401716,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0408574013,-0.8568317294,-0.9052315818,-0.9298244443,-0.7937215071,-0.851387505,-0.8519169179,-0.6363834431,-0.7125208918,-0.496879378
2009-12-18,-0.5552869817,-2.0453081245,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286630469,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,38.9610426169,-0.8568317294,-0.9050215108,-0.9294256916,-0.7937186913,-0.8509903699,-0.8513200636,-0.6356167073,-0.7132603576,-0.496879378
2009-12-19,-0.5552869817,-2.0428387534,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286631493,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.3993516022,-0.8568317294,-0.9048943625,-0.9291738478,-0.7937155393,-0.8507395478,-0.850943103,-0.6350905763,-0.7130791885,-0.496879378
2009-12-20,-0.5552869817,-2.0409095572,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286649169,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9051707718,-0.9296985224,-0.7937130878,-0.851262094,-0.8517284376,-0.6361862261,-0.7132640549,-0.496879378
2009-12-21,-0.5552869817,-2.0388480733,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286631711,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.3272044255,-0.8568317294,-0.9050989054,-0.929562107,-0.7937104541,-0.8511262319,-0.8515242506,-0.6359013572,-0.7130791885,-0.496879378
2009-12-22,-0.5552869817,-2.0371724286,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286653596,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9052979201,-0.9299398727,-0.7937083248,-0.8515024652,-0.8520896915,-0.6366902251,-0.7132640549,-0.496879378
2009-12-23,-0.5552869817,-2.0353093763,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286658558,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9052039409,-0.9297614834,-0.7937059573,-0.8513247995,-0.8518226777,-0.6363177041,-0.7132640549,-0.496879378
2009-12-24,-0.5552869817,-2.0337219234,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286657299,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9053421455,-0.9300238207,-0.79370394,-0.8515860726,-0.852215345,-0.6368655291,-0.7132640549,-0.496879378
2009-12-25,-0.5552869817,-2.0319911589,-0.5149835229,-0.4137673068,-0.7728247938,-0.928661051,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,30.5763707236,-0.8568317294,-0.9052592228,-0.9298769118,-0.7937017266,-0.8514397597,-0.8519954513,-0.6365587471,-0.7132603576,-0.496879378
2009-12-26,-0.5552869817,-2.0302383463,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286656385,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9052592228,-0.9298664183,-0.7936994992,-0.8514293087,-0.8519797446,-0.6365368341,-0.7132640549,-0.496879378
2009-12-27,-0.5552869817,-2.028375294,-0.5149835229,-0.4137673068,-0.7728247938,-0.928653488,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0284761152,-0.8568317294,-0.9051984127,-0.9297509899,-0.7936971177,-0.8513143486,-0.851806971,-0.6362081391,-0.7123397226,-0.496879378
2009-12-28,-0.5552869817,-2.026853985,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286653324,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9053753147,-0.9300867816,-0.7936951845,-0.8516487781,-0.8523095852,-0.6369970071,-0.7132640549,-0.496879378
2009-12-29,-0.5552869817,-2.0250460526,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286657967,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9052315818,-0.9298139508,-0.793692887,-0.8513770541,-0.8519012112,-0.6364272691,-0.7132640549,-0.496879378
2009-12-30,-0.5552869817,-2.023326312,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286656359,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9052758073,-0.9298978988,-0.7936907016,-0.8514606615,-0.8520268647,-0.6366025731,-0.7132640549,-0.496879378
2009-12-31,-0.5552869817,-2.0216727153,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286658732,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9053089764,-0.9299608597,-0.7936886003,-0.851523367,-0.8521211048,-0.6367340511,-0.7132640549,-0.496879378
2010-01-01,-0.5552869817,-2.0203608619,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286660355,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9054803502,-0.930286158,-0.7936869332,-0.8518473457,-0.8526080123,-0.637413354,-0.7132640549,-0.496879378
2010-01-02,-0.5552869817,-2.0189277448,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286584369,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0893137345,-0.8568317294,-0.9054084838,-0.9301497426,-0.7936850841,-0.8517114837,-0.8524038253,-0.637128485,-0.712894322,-0.496879378
2010-01-03,-0.5552869817,-2.0171308363,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286657286,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.90523711,-0.9298244443,-0.7936828006,-0.851387505,-0.8519169179,-0.6364491821,-0.7132640549,-0.496879378
2010-01-04,-0.5552869817,-2.0150362805,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285113716,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.036539773,-0.8568317294,-0.9050712644,-0.9295201331,-0.7936801109,-0.8510844283,-0.8514614238,-0.6267398177,-0.6364409492,-0.496879378
2010-01-05,-0.5552869817,-2.012743293,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286656943,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9049883416,-0.9293522372,-0.7936771971,-0.8509172135,-0.8512101167,-0.6354630972,-0.7132640549,-0.496879378
2010-01-06,-0.5552869817,-2.0110015045,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286655865,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9052647509,-0.9298769118,-0.7936749837,-0.8514397597,-0.8519954513,-0.6365587471,-0.7132640549,-0.496879378
2010-01-07,-0.5552869817,-2.0092486919,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286659438,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9052592228,-0.9298664183,-0.7936727563,-0.8514293087,-0.8519797446,-0.6365368341,-0.7132640549,-0.496879378
2010-01-08,-0.5552869817,-2.0075950952,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286655698,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9053089764,-0.9299608597,-0.793670655,-0.851523367,-0.8521211048,-0.6367340511,-0.7132640549,-0.496879378
2010-01-09,-0.5552869817,-2.0059635465,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286653758,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9053200328,-0.9299818467,-0.7936685817,-0.8515442689,-0.8521525182,-0.6367778771,-0.7132640549,-0.496879378
2010-01-10,-0.5552869817,-2.0038579666,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286653326,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9050823208,-0.9295306265,-0.793665906,-0.8510948792,-0.8514771305,-0.6358356182,-0.7132640549,-0.496879378
2010-01-11,-0.5552869817,-2.002160274,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286656079,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9052868637,-0.9299188858,-0.7936637486,-0.8514815633,-0.8520582781,-0.6366463991,-0.7132640549,-0.496879378
2010-01-12,-0.5552869817,-2.0003302936,-0.5149835229,-0.4137673068,-0.7728247938,-0.9282113264,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.55972357,-0.0359256432,-0.8568317294,-0.9052039409,-0.9297719769,-0.7936613951,-0.8513352504,-0.8518383844,-0.6316502882,-0.6735214636,-0.496879378
2010-01-13,-0.5552869817,-1.9985885051,-0.5149835229,-0.4137673068,-0.7728247938,-0.928656908,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,2.5299682275,-0.8568317294,-0.9052426382,-0.9298559248,-0.7936591537,-0.8514188578,-0.8519640379,-0.636533328,-0.713241871,-0.496879378
2010-01-14,-0.5552869817,-1.9968467165,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286595768,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,15.3669658937,-0.8568317294,-0.9052536946,-0.9298664183,-0.7936569263,-0.8514293087,-0.8519797446,-0.6365565558,-0.7132603576,-0.496879378
2010-01-15,-0.5552869817,-1.9953474555,-0.5149835229,-0.4137673068,-0.7728247938,-0.92864502,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0042826029,-0.8568317294,-0.9053808429,-0.9300972751,-0.7936550071,-0.851659229,-0.8523252918,-0.6368655291,-0.7117851233,-0.496879378
2010-01-16,-0.5552869817,-1.9938702424,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286519925,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.027650336,-0.8568317294,-0.9053918992,-0.9301182621,-0.7936531159,-0.8516801309,-0.8523567052,-0.6369966827,-0.7125208918,-0.496879378
2010-01-17,-0.5552869817,-1.9925142931,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286454493,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0103457091,-0.8568317294,-0.9054527093,-0.9302336905,-0.7936513788,-0.851795091,-0.8525294788,-0.6372156988,-0.7123360253,-0.496879378
2010-01-18,-0.5552869817,-1.991081176,-0.5149835229,-0.4137673068,-0.7728247938,-0.928666231,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9054195402,-0.9301707296,-0.7936495576,-0.8517323855,-0.8524352387,-0.637172311,-0.7132640549,-0.496879378
2010-01-19,-0.5552869817,-1.9897693226,-0.5149835229,-0.4137673068,-0.7728247938,-0.928660937,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.4670054765,-0.8568317294,-0.9054692938,-0.9302756645,-0.7936478766,-0.8518368947,-0.8525923056,-0.637391441,-0.7131790164,-0.496879378
2010-01-20,-0.5552869817,-1.9882259656,-0.5149835229,-0.4137673068,-0.7728247938,-0.928666256,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9053642583,-0.9300657946,-0.7936459153,-0.8516278763,-0.8522781718,-0.6369531811,-0.7132640549,-0.496879378
2010-01-21,-0.5552869817,-1.9862636975,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286076334,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0452083176,-0.8568317294,-0.9051099617,-0.9295726005,-0.7936432957,-0.8511366829,-0.8515399572,-0.6358188372,-0.7124876158,-0.496879378
2010-01-22,-0.5552869817,-1.9846101008,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286549117,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0356908329,-0.8568317294,-0.9053034482,-0.9299398727,-0.7936411663,-0.8515024652,-0.8520896915,-0.6366463991,-0.7125245891,-0.496879378
2010-01-23,-0.5552869817,-1.9829454801,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286613656,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,14.6844926001,-0.8568317294,-0.9052923919,-0.9299398727,-0.793639037,-0.8515024652,-0.8520896915,-0.6366902251,-0.7132603576,-0.496879378
2010-01-24,-0.5552869817,-1.9813470033,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286529821,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.2243640053,-0.8568317294,-0.9053200328,-0.9299818467,-0.7936369637,-0.8515442689,-0.8521525182,-0.6367993518,-0.7130643992,-0.496879378
2010-01-25,-0.5552869817,-1.9791091357,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285534435,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0313880308,-0.8568317294,-0.9049938698,-0.9293627307,-0.7936340639,-0.8509276644,-0.8512258234,-0.6341264044,-0.7011553019,-0.496879378
2010-01-26,-0.5552869817,-1.9768822921,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286235217,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0102668515,-0.8568317294,-0.9049883416,-0.9293522372,-0.79363115,-0.8509172135,-0.8512101167,-0.6352119743,-0.7105834913,-0.496879378
2010-01-27,-0.5552869817,-1.974931048,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286572368,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0488528178,-0.8568317294,-0.9051541872,-0.9296670419,-0.7936286564,-0.8512307412,-0.8516813175,-0.6360547482,-0.7125245891,-0.496879378
2010-01-28,-0.5552869817,-1.9730238998,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285898147,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0283140949,-0.8568317294,-0.9051763,-0.9296880289,-0.7936261909,-0.851251643,-0.8517127309,-0.6354192712,-0.7064239959,-0.496879378
2010-01-29,-0.5552869817,-1.970896272,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286442643,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0032190081,-0.8568317294,-0.9050602081,-0.9294886526,-0.7936234592,-0.8510530755,-0.8514143037,-0.6355507492,-0.7112305239,-0.496879378
2010-01-30,-0.5552869817,-1.9689119559,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286325708,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0154946641,-0.8568317294,-0.9051376027,-0.9296145745,-0.7936208955,-0.8511784866,-0.851602784,-0.6357260532,-0.7103061916,-0.496879378
2010-01-31,-0.5552869817,-1.9666410164,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286123205,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0252590548,-0.8568317294,-0.9049772853,-0.9293312502,-0.7936179537,-0.8508963116,-0.8511787033,-0.6347837943,-0.7071634618,-0.496879378
2010-02-01,-0.5552869817,-1.9646677243,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285791247,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0309676698,-0.8568317294,-0.9050989054,-0.9295516135,-0.793615306,-0.851115781,-0.8515085439,-0.6346304033,-0.7032812661,-0.496879378
2010-02-02,-0.5552869817,-1.9631023194,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286664913,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0374313057,-0.8568317294,-0.9053532019,-0.9300448077,-0.7936133168,-0.8516069744,-0.8522467584,-0.6369093551,-0.7132640549,-0.496879378
2010-02-03,-0.5552869817,-1.9604234927,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286261103,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0198819925,-0.8568317294,-0.9047893269,-0.9289534845,-0.7936098706,-0.8505200784,-0.8506132624,-0.6341044914,-0.7082726605,-0.496879378
2010-02-04,-0.5552869817,-1.9578769538,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286473077,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0269124995,-0.8568317294,-0.9048335524,-0.9290689129,-0.7936065785,-0.8506350385,-0.850786036,-0.6347618857,-0.7119699897,-0.496879378
2010-02-05,-0.5552869817,-1.9551760791,-0.5149835229,-0.4137673068,-0.7728247938,-0.9282693381,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.035696347,-0.8568317294,-0.9047561578,-0.9289115105,-0.7936030763,-0.8504782747,-0.8505504357,-0.6285828542,-0.6623592268,-0.496879378
2010-02-06,-0.5552869817,-1.9530704993,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286298028,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0231068663,-0.8568317294,-0.9050712644,-0.9293942112,-0.7936002185,-0.8509590172,-0.8512729435,-0.6352658802,-0.708457527,-0.496879378
2010-02-07,-0.5552869817,-1.9507885358,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286312885,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0122670785,-0.8568317294,-0.9049662289,-0.9293312502,-0.7935972766,-0.8508963116,-0.8511787033,-0.6350910145,-0.7102987969,-0.496879378
2010-02-08,-0.5552869817,-1.9484624764,-0.5149835229,-0.4137673068,-0.7728247938,-0.9284362331,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0344941705,-0.8568317294,-0.9049164752,-0.9292158218,-0.7935941807,-0.8507813515,-0.8510059297,-0.6323063108,-0.6873679614,-0.496879378
2010-02-09,-0.5552869817,-1.946158465,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286580114,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,0.0644522074,-0.8568317294,-0.9049717571,-0.9293207567,-0.7935912248,-0.8508858607,-0.8511629966,-0.6353535322,-0.7125245891,-0.496879378
2010-02-10,-0.5552869817,-1.9444056525,-0.5149835229,-0.4137673068,-0.7728247938,-0.9264364445,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5573884483,-0.037127347,-0.8568317294,-0.9052260536,-0.9297929638,-0.7935888993,-0.8513561523,-0.8518697978,-0.6141636634,-0.5247002668,-0.496879378
2010-02-11,-0.5552869817,-1.9424433844,-0.5149835229,-0.4137673068,-0.7728247938,-0.9286326693,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0157384046,-0.8568317294,-0.9051431308,-0.9296355615,-0.7935863637,-0.8511993884,-0.8516341974,-0.6357698792,-0.7103061916,-0.496879378
2010-02-12,-0.5552869817,-1.9403819005,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285013024,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0353653809,-0.8568317294,-0.9050657362,-0.9295096396,-0.79358366,-0.8510739773,-0.8514457171,-0.6320446696,-0.6806351249,-0.496879378
2010-02-13,-0.5552869817,-1.9379125294,-0.5149835229,-0.4137673068,-0.7728247938,-0.9285956513,-0.4310289537,-0.9156921893,-1.3811131437,-0.4702425945,-0.4759877481,-0.7001317658,-0.5630965236,-0.0274999072,-0.8568317294,-0.9048888343,-0.9291528608,-0.79358048,-0.8507186459,-0.8509116896,-0.6341487556,-0.7051336281,-0.496879378
